STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,THIC,THIC_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV01,WV01_ATTRIBUTES,WV03,WV03_ATTRIBUTES,WV20,WV20_ATTRIBUTES
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/26/2009,,,,,9.62,",,W",1221,",,X",,,1224,",,W",0.08,",,0,2400",,,0,",,0,",0,",,0,",65,17,,,82,",,0",71,",,0",,,,,210,",,X",210,",,X",,,0,",,0",,,17.9,",,X",25.1,",,X",,,1,",,W",,,,,,,1,",,0",,,1,",,0",1,",,X",,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/25/2009,,,,,7.61,",,W",1555,",,X",,,1357,",,W",0.07,",,0,2400",,,0,",,0,",0,",,0,",66,18,,,84,",,0",62,",,0",,,,,200,",,X",250,",,X",,,0,",,0",,,17,",,X",23.9,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/24/2009,,,,,12.3,",,W",226,",,X",,,50,",,W",1.08,",,0,2400",,,0,",,0,",0,",,0,",61,15,,,76,",,0",63,",,0",,,,,40,",,X",40,",,X",,,0,",,0",,,25.9,",,X",36.9,",,X",,,1,",,W",,,,,,,1,",,0",,,,,1,",,W",,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/23/2009,,,,,6.93,",,W",2357,",,X",,,2320,",,W",1.48,",,0,2400",,,0,",,0,",0,",,0,",61,16,,,77,",,0",64,",,0",,,,,50,",,X",40,",,X",,,0,",,0",,,19.9,",,X",28,",,X",,,1,",,W",,,,,,,1,",,0",,,1,",,0",1,",,X",,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/22/2009,,,,,4.03,",,W",1638,",,X",,,1557,",,W",0,"T,,0,2400",,,0,",,0,",0,",,0,",63,17,,,80,",,0",65,",,0",,,,,260,",,X",290,",,X",,,0,",,0",,,10.1,",,X",14.1,",,X",,,1,",,X",1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/21/2009,,,,,8.05,",,W",1037,",,X",,,1034,",,W",0.96,",,0,2400",,,0,",,0,",0,",,0,",56,13,,,69,",,0",64,",,0",,,,,30,",,X",40,",,X",,,0,",,0",,,15,",,X",21,",,X",,,1,",,W",,,1,",,X",,,1,",,0",,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/20/2009,,,,,3.58,",,W",1312,",,X",,,1312,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",63,17,,,80,",,0",61,",,0",,,,,150,",,X",150,",,X",,,0,",,0",,,15,",,X",16.1,",,X",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/19/2009,,,,,7.16,",,W",1115,",,X",,,1115,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",64,17,,,81,",,0",62,",,0",,,,,260,",,X",270,",,X",,,0,",,0",,,16.1,",,X",25.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/18/2009,,,,,7.38,",,W",1716,",,X",,,1732,",,W",0.88,",,0,2400",,,0,",,0,",0,",,0,",67,18,,,85,",,0",68,",,0",,,,,220,",,X",210,",,X",,,0,",,0",,,19.9,",,X",23.9,",,X",,,1,",,W",,,1,",,X",,,,,,,1,",,0",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/17/2009,,,,,4.92,",,W",1348,",,X",,,1401,",,W",0.03,",,0,2400",,,0,",,0,",0,",,0,",66,18,,,84,",,0",66,",,0",,,,,170,",,X",150,",,X",,,0,",,0",,,14.1,",,X",17,",,X",,,1,",,0",1,",,X",1,",,X",,,1,",,0",,,,,,,1,",,0",,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/16/2009,,,,,9.17,",,W",1215,",,X",,,1028,",,W",0.02,",,0,2400",,,0,",,0,",0,",,0,",63,17,,,80,",,0",63,",,0",,,,,230,",,X",230,",,X",,,0,",,0",,,21,",,X",25.1,",,X",,,1,",,W",,,1,",,X",,,1,",,0",,,1,",,0",1,",,X",,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/15/2009,,,,,9.4,",,W",1401,",,X",,,1405,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",63,17,,,80,",,0",57,",,0",,,,,270,",,X",260,",,X",,,0,",,0",,,17.9,",,X",21.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/14/2009,,,,,8.28,",,W",1457,",,X",,,1454,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",61,16,,,77,",,0",57,",,0",,,,,290,",,X",280,",,X",,,0,",,0",,,16.1,",,X",19.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/13/2009,,,,,10.51,",,W",1605,",,X",,,1605,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",61,16,,,77,",,0",58,",,0",,,,,210,",,X",210,",,X",,,0,",,0",,,23,",,X",25.1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/12/2009,,,,,7.83,",,W",1417,",,X",,,1024,",,W",0.06,",,0,2400",,,0,",,0,",0,",,0,",63,16,,,79,",,0",63,",,0",,,,,160,",,X",310,",,X",,,0,",,0",,,16.1,",,X",21,",,X",,,1,",,W",,,1,",,X",,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/11/2009,,,,,10.29,",,W",1536,",,X",,,1529,",,W",0.15,",,0,2400",,,0,",,0,",0,",,0,",58,15,,,73,",,0",53,",,0",,,,,200,",,X",200,",,X",,,0,",,0",,,19.9,",,X",21.9,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/10/2009,,,,,5.14,",,W",1711,",,X",,,1119,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",59,15,,,74,",,0",52,",,0",,,,,190,",,X",130,",,X",,,0,",,0",,,14.1,",,X",17,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/9/2009,,,,,8.28,",,W",1226,",,X",,,1210,",,W",0,"T,,0,2400",,,0,",,0,",0,",,0,",56,14,,,70,",,0",56,",,0",,,,,50,",,X",20,",,X",,,0,",,0",,,16.1,",,X",19.9,",,X",,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,,,1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/8/2009,,,,,8.28,",,W",1622,",,X",,,1622,",,W",0.24,",,0,2400",,,0,",,0,",0,",,0,",60,15,,,75,",,0",60,",,0",,,,,20,",,X",20,",,X",,,0,",,0",,,21.9,",,X",25.9,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/7/2009,,,,,6.93,",,W",1518,",,X",,,1518,",,W",0.69,",,0,2400",,,0,",,0,",0,",,0,",55,13,,,68,",,0",61,",,0",,,,,180,",,X",180,",,X",,,0,",,0",,,17.9,",,X",21.9,",,X",,,1,",,0",1,",,X",1,",,X",,,1,",,0",,,1,",,0",1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/6/2009,,,,,5.59,",,W",1605,",,X",,,1605,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",63,17,,,80,",,0",58,",,0",,,,,220,",,X",230,",,X",,,0,",,0",,,15,",,X",17,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/5/2009,,,,,11.18,",,W",1116,",,X",,,1137,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",63,16,,,79,",,0",57,",,0",,,,,300,",,X",290,",,X",,,0,",,0",,,19.9,",,X",25.1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/4/2009,,,,,10.74,",,W",1458,",,X",,,1458,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",63,16,,,79,",,0",61,",,0",,,,,270,",,X",270,",,X",,,0,",,0",,,21.9,",,X",25.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/3/2009,,,,,5.59,",,W",1405,",,X",,,1406,",,W",1.18,",,0,2400",,,0,",,0,",0,",,0,",60,15,,,75,",,0",63,",,0",,,,,270,",,X",240,",,X",,,0,",,0",,,28,",,X",36.9,",,X",,,1,",,0",1,",,X",1,",,X",,,1,",,0",,,1,",,0",1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/2/2009,,,,,7.38,",,W",644,",,X",,,640,",,W",1.14,",,0,2400",,,0,",,0,",0,",,0,",59,15,,,74,",,0",60,",,0",,,,,310,",,X",270,",,X",,,0,",,0",,,23,",,X",33.1,",,X",,,1,",,X",,,1,",,X",,,1,",,0",,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,7/1/2009,,,,,6.26,",,W",1144,",,X",,,1143,",,W",1.92,",,0,2400",,,0,",,0,",0,",,0,",57,14,,,71,",,0",62,",,0",,,,,290,",,X",290,",,X",,,0,",,0",,,19.9,",,X",23,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/30/2009,,,,,6.93,",,W",1528,",,X",,,1529,",,W",0.09,",,0,2400",,,0,",,0,",0,",,0,",63,16,,,79,",,0",62,",,0",,,,,180,",,X",180,",,X",,,0,",,0",,,16.1,",,X",17.9,",,X",,,1,",,X",1,",,X",,,,,1,",,0",,,1,",,0",1,",,X",1,",,0",,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/29/2009,,,,,5.82,",,W",1456,",,X",,,1455,",,W",0.17,",,0,2400",,,0,",,0,",0,",,0,",61,15,,,76,",,0",64,",,0",,,,,160,",,X",170,",,X",,,0,",,0",,,17.9,",,X",21,",,X",,,1,",,W",,,,,,,1,",,0",,,1,",,0",1,",,X",,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/28/2009,,,,,8.95,",,W",1205,",,X",,,822,",,W",0,"T,,0,2400",,,0,",,0,",0,",,0,",58,14,,,72,",,0",61,",,0",,,,,50,",,X",10,",,X",,,0,",,0",,,15,",,X",17.9,",,X",,,1,",,W",,,,,,,1,",,0",,,1,",,0",1,",,X",,,,,,,1,",,X",1,",,X",,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/27/2009,,,,,7.16,",,W",1421,",,X",,,1421,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",63,16,,,79,",,0",63,",,0",,,,,170,",,X",160,",,X",,,0,",,0",,,16.1,",,X",17.9,",,X",,,1,",,W",,,1,",,X",,,,,,,,,1,",,X",,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/26/2009,,,,,6.93,",,W",1921,",,X",,,1921,",,W",0.05,",,0,2400",,,0,",,0,",0,",,0,",63,16,,,79,",,0",62,",,0",,,,,270,",,X",270,",,X",,,0,",,0",,,17,",,X",19.9,",,X",,,1,",,0",,,1,",,X",,,1,",,0",,,1,",,0",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/25/2009,,,,,3.8,",,W",1859,",,X",,,1835,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",59,15,,,74,",,0",61,",,0",,,,,200,",,X",220,",,X",,,0,",,0",,,10.1,",,X",13,",,X",,,1,",,W",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/24/2009,,,,,8.05,",,W",300,",,X",,,302,",,W",0.01,",,0,2400",,,0,",,0,",0,",,0,",54,13,,,67,",,0",59,",,0",,,,,30,",,X",30,",,X",,,0,",,0",,,15,",,X",17,",,X",,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/23/2009,,,,,12.53,",,W",1559,",,X",,,1602,",,W",0.04,",,0,2400",,,0,",,0,",0,",,0,",56,13,,,69,",,0",62,",,0",,,,,30,",,X",20,",,X",,,0,",,0",,,21,",,X",25.1,",,X",,,1,",,W",,,,,,,1,",,0",,,,,1,",,X",,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/22/2009,,,,,15.88,",,W",234,",,X",,,228,",,W",0.18,",,0,2400",,,0,",,0,",0,",,0,",51,12,,,63,",,0",60,",,0",,,,,20,",,X",30,",,X",,,0,",,0",,,25.1,",,X",31.1,",,X",,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/21/2009,,,,,15.43,",,W",1452,",,X",,,1450,",,W",0.02,",,0,2400",,,0,",,0,",0,",,0,",56,13,,,69,",,0",62,",,0",,,,,30,",,X",30,",,X",,,0,",,0",,,28,",,X",38.9,",,X",,,1,",,W",,,,,,,1,",,0",,,1,",,0",1,",,X",,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/20/2009,,,,,5.82,",,W",1336,",,X",,,1354,",,W",0,"T,,0,2400",,,0,",,0,",0,",,0,",58,15,,,73,",,0",61,",,0",,,,,160,",,X",190,",,X",,,0,",,0",,,14.1,",,X",16.1,",,X",,,1,",,X",1,",,X",,,,,1,",,0",,,,,1,",,X",1,",,0",,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/19/2009,,,,,6.71,",,W",209,",,X",,,34,",,W",0.59,",,0,2400",,,0,",,0,",0,",,0,",59,15,,,74,",,0",63,",,0",,,,,180,",,X",150,",,X",,,0,",,0",,,16.1,",,X",21,",,X",,,1,",,W",,,,,,,1,",,0",,,,,1,",,W",,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/18/2009,,,,,8.28,",,W",2127,",,X",,,2215,",,W",0.52,",,0,2400",,,0,",,0,",0,",,0,",54,13,,,67,",,0",52,",,0",,,,,170,",,X",190,",,X",,,0,",,0",,,17.9,",,X",23,",,X",,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/17/2009,,,,,6.04,",,W",1335,",,X",,,1422,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",57,14,,,71,",,0",49,",,0",,,,,170,",,X",150,",,X",,,0,",,0",,,17,",,X",19.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/16/2009,,,,,6.93,",,W",1138,",,X",,,1539,",,W",0,"T,,0,2400",,,0,",,0,",0,",,0,",56,14,,,70,",,0",52,",,0",,,,,60,",,X",80,",,X",,,0,",,0",,,14.1,",,X",17,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/15/2009,,,,,6.26,",,W",1545,",,X",,,1545,",,W",0.02,",,0,2400",,,0,",,0,",0,",,0,",56,13,,,69,",,0",53,",,0",,,,,90,",,X",90,",,X",,,0,",,0",,,14.1,",,X",16.1,",,X",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/14/2009,,,,,5.59,",,W",632,",,X",,,632,",,W",0.44,",,0,2400",,,0,",,0,",0,",,0,",56,13,,,69,",,0",55,",,0",,,,,300,",,X",300,",,X",,,0,",,0",,,15,",,X",17.9,",,X",,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/13/2009,,,,,6.93,",,W",1517,",,X",,,1520,",,W",0,"T,,0,2400",,,0,",,0,",0,",,0,",62,16,,,78,",,0",61,",,0",,,,,170,",,X",190,",,X",,,0,",,0",,,16.1,",,X",19.9,",,X",,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/12/2009,,,,,5.82,",,W",648,",,X",,,652,",,W",0.39,",,0,2400",,,0,",,0,",0,",,0,",61,15,,,76,",,0",59,",,0",,,,,200,",,X",200,",,X",,,0,",,0",,,17.9,",,X",21.9,",,X",,,1,",,W",1,",,X",,,,,1,",,0",,,,,,,1,",,0",,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/11/2009,,,,,6.93,",,W",730,",,X",,,649,",,W",0.03,",,0,2400",,,0,",,0,",0,",,0,",53,13,,,66,",,0",56,",,0",,,,,60,",,X",50,",,X",,,0,",,0",,,14.1,",,X",16.1,",,X",,,1,",,W",,,,,,,1,",,0",,,,,,,1,",,0",,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/10/2009,,,,,6.71,",,W",822,",,X",,,810,",,W",0,"T,,0,2400",,,0,",,0,",0,",,0,",52,12,,,64,",,0",55,",,0",,,,,30,",,X",10,",,X",,,0,",,0",,,13,",,X",15,",,X",,,1,",,W",,,,,,,1,",,0",,,1,",,0",1,",,X",,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/9/2009,,,,,5.59,",,W",1133,",,X",,,1133,",,W",0.31,",,0,2400",,,0,",,0,",0,",,0,",50,11,,,61,",,0",55,",,0",,,,,130,",,X",140,",,X",,,0,",,0",,,15,",,X",17.9,",,X",,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/8/2009,,,,,7.38,",,W",1548,",,X",,,1732,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",61,16,,,77,",,0",59,",,0",,,,,190,",,X",170,",,X",,,0,",,0",,,15,",,X",16.1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/7/2009,,,,,7.61,",,W",1630,",,X",,,1629,",,W",0,"T,,0,2400",,,0,",,0,",0,",,0,",64,17,,,81,",,0",58,",,0",,,,,210,",,X",200,",,X",,,0,",,0",,,17,",,X",19.9,",,X",,,1,",,W",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/6/2009,,,,,9.17,",,W",1732,",,X",,,1434,",,W",0,"T,,0,2400",,,0,",,0,",0,",,0,",56,14,,,70,",,0",54,",,0",,,,,190,",,X",180,",,X",,,0,",,0",,,17,",,X",19.9,",,X",,,1,",,W",,,,,,,,,,,1,",,0",1,",,X",,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/5/2009,,,,,6.49,",,W",2356,",,X",,,2355,",,W",0.53,",,0,2400",,,0,",,0,",0,",,0,",50,11,,,61,",,0",54,",,0",,,,,10,",,X",10,",,X",,,0,",,0",,,14.1,",,X",17,",,X",,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/4/2009,,,,,6.26,",,W",1617,",,X",,,1617,",,W",0.2,",,0,2400",,,0,",,0,",0,",,0,",56,13,,,69,",,0",54,",,0",,,,,180,",,X",180,",,X",,,0,",,0",,,16.1,",,X",17.9,",,X",,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/3/2009,,,,,6.93,",,W",835,",,X",,,824,",,W",0.02,",,0,2400",,,0,",,0,",0,",,0,",60,15,,,75,",,0",56,",,0",,,,,20,",,X",10,",,X",,,0,",,0",,,17.9,",,X",21.9,",,X",,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,,,1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/2/2009,,,,,6.71,",,W",610,",,X",,,610,",,W",0,"T,,0,2400",,,0,",,0,",0,",,0,",61,16,,,77,",,0",56,",,0",,,,,260,",,X",260,",,X",,,0,",,0",,,16.1,",,X",21,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,6/1/2009,,,,,9.84,",,W",1648,",,X",,,1641,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",56,14,,,70,",,0",43,",,0",,,,,210,",,X",210,",,X",,,0,",,0",,,17.9,",,X",23,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,5/31/2009,,,,,9.84,",,W",1542,",,X",,,1459,",,W",0.02,",,0,2400",,,0,",,0,",0,",,0,",61,16,,,77,",,0",51,",,0",,,,,210,",,X",210,",,X",,,0,",,0",,,23,",,X",28,",,X",,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,5/30/2009,,,,,7.16,",,W",1507,",,X",,,1507,",,W",0,",,0,2400",,,0,",,0,",0,",,0,",62,16,,,78,",,0",59,",,0",,,,,270,",,X",260,",,X",,,0,",,0",,,19.9,",,X",23.9,",,X",,,1,",,W",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,5/29/2009,,,,,3.8,",,W",2137,",,X",,,2358,",,W",0.17,",,0,2400",,,0,",,0,",0,",,0,",53,12,,,65,",,0",50,",,0",,,,,190,",,X",40,",,X",,,0,",,0",,,10.1,",,X",13,",,X",,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
